project,tags,country,site,latitude,longitude,reef_type,reef_zone,reef_exposure,reef_slope,tide,current,visibility,relative_depth,management,management_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_date,sample_time,depth,transect_length,transect_width,assigned_transect_width_m,size_bin,observers,transect_number,label,fish_family,fish_genus,fish_taxon,size,biomass_constant_a,biomass_constant_b,biomass_constant_c,count,biomass_kgha,trophic_level,trophic_group,functional_group,vulnerability,data_policy_beltfish,project_notes,site_notes,management_notes,sample_unit_id,sample_event_id,project_admins,contact_link
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,1,0.42,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Pomacentridae,Stegastes,Stegastes adustus,6,0.01995,2.99,1,1,2.12,2.49,omnivore,cropper/grazer,26,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,12,0.02147,3.022,1,1,19.59,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Pomacanthidae,Pomacanthus,Pomacanthus paru,12,0.0203,3.126,1,3,71.96,2.8,invertivore-sessile,spongivore,38.5,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Labridae,Halichoeres,Halichoeres garnoti,6,0.00519,2.54,1,2,0.49,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Gobiidae,Elacatinus,Elacatinus genie,2,0.00955,3.05,1,1,0.04,3.43,invertivore-mobile,micro-invertivore,10,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Holocentridae,Holocentrus,Holocentrus rufus,18,0.0256,2.6394,1,1,26.33,3.51,invertivore-mobile,macro-invertivore,19.05,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,2,10,2m,2,1,Joshua Borland,56,NA,Pomacentridae,Abudefduf,Abudefduf saxatilis,6,0.023283,2.877253,1,1,2.02,2.76,omnivore,planktivore,32.28,public,NA,NA,NA,7563dd5c-d914-43eb-a1f4-35b733b2a7e6,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Pomacentridae,Stegastes,Stegastes adustus,6,0.01995,2.99,1,1,2.12,2.49,omnivore,cropper/grazer,26,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Pomacentridae,Stegastes,Stegastes adustus,4,0.01995,2.99,1,3,1.89,2.49,omnivore,cropper/grazer,26,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Haemulidae,Haemulon,Haemulon flavolineatum,12,0.012454,3.063327,1,2,25.19,3.46,invertivore-mobile,macro-invertivore,31.73,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,10,0.02147,3.022,1,1,11.29,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,8,0.02147,3.022,1,2,11.51,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,12,0.02147,3.022,1,1,19.59,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Pomacanthidae,Pomacanthus,Pomacanthus paru,10,0.0203,3.126,1,2,27.13,2.8,invertivore-sessile,spongivore,38.5,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Scaridae,Sparisoma,Sparisoma viride,14,0.0138,3.05,1,2,43.21,2,herbivore-detritivore,excavator,31.4,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Scaridae,Sparisoma,Sparisoma viride,12,0.0138,3.05,1,3,40.5,2,herbivore-detritivore,excavator,31.4,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Scaridae,Scarus,Scarus iseri,6,0.0158,3.0515,1,2,3.74,2,herbivore-detritivore,scraper,17.19,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Scaridae,Scarus,Scarus iseri,4,0.0158,3.0515,1,2,1.09,2,herbivore-detritivore,scraper,17.19,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,1,0.3,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Labridae,Thalassoma,Thalassoma bifasciatum,6,0.0107,2.916,1,2,1.99,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,NA,No take zone,NA,NA,NA,NA,NA,no take,2022-11-18,12:33:00,3,10,2m,2,1,Joshua Borland,57,NA,Labridae,Halichoeres,Halichoeres garnoti,4,0.00519,2.54,1,10,0.88,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,8e2b2465-0092-4708-ac58-b9590a35b362,38dc321b-27d9-44f3-99e7-4be7c2094ca4,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,1,0.42,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Haemulidae,Haemulon,Haemulon sciurus,18,0.031917,2.8819,1,1,66.15,3.48,invertivore-mobile,macro-invertivore,35.33,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Haemulidae,Haemulon,Haemulon flavolineatum,12,0.012454,3.063327,1,2,25.19,3.46,invertivore-mobile,macro-invertivore,31.73,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Acanthuridae,Acanthurus,Acanthurus tractus,11,0.01905,2.91,1,1,10.22,2,herbivore-detritivore,cropper/grazer,21,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,14,0.0117,3.15,1,2,47.7,2,herbivore-detritivore,excavator,22.3,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Scaridae,Scarus,Scarus iseri,10,0.0158,3.0515,1,7,62.26,2,herbivore-detritivore,scraper,17.19,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Labridae,Halichoeres,Halichoeres garnoti,6,0.00519,2.54,1,2,0.49,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Labridae,Halichoeres,Halichoeres garnoti,2,0.00519,2.54,1,2,0.03,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Chaetodontidae,Chaetodon,Chaetodon capistratus,10,0.017701,3.377139,1,1,21.09,3.43,invertivore-sessile,micro-invertivore,10,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Pomacentridae,Stegastes,Stegastes leucostictus,6,0.0277,2.8711,1,2,4.75,3.09,omnivore,micro-invertivore,20.93,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Lutjanidae,Ocyurus,Ocyurus chrysurus,24,0.031261,2.7178619999999998,1,1,88.14,4.03,piscivore,pisci-invertivore,64.92,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Tetraodontidae,Canthigaster,Canthigaster rostrata,2,0.02818,2.94,1,1,0.11,3.28,omnivore,micro-invertivore,10.53,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Haemulidae,Anisotremus,Anisotremus virginicus,14,0.00903,3.24,1,2,46.68,3.6,invertivore-mobile,macro-invertivore,36.78,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-08,17.750066,-87.999182,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,11:53:00,11,10,2m,2,1,Alexander Navarro,191,NA,Pomacentridae,Azurina,Azurina cyanea,4,0.0126,3.03,1,1,0.42,3.73,planktivore,planktivore,10,public,NA,NTZ,NA,3c2e5f07-d6bd-412f-b263-1ac7c604446b,3ab84adf-020c-4d89-80bb-9466c2adfc85,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
